time,subject,fuzzer,run,cov_type,cov
1662670725,dnsmasq,snapfuzz,3,b_per,1.8
1662670725,dnsmasq,snapfuzz,3,b_abs,35
1662670725,dnsmasq,snapfuzz,3,l_per,4.1
1662670725,dnsmasq,snapfuzz,3,l_abs,134
1662670725,dnsmasq,snapfuzz,3,b_per,1.8
1662670725,dnsmasq,snapfuzz,3,b_abs,35
1662670725,dnsmasq,snapfuzz,3,l_per,4.1
1662670725,dnsmasq,snapfuzz,3,l_abs,134
1662670725,dnsmasq,snapfuzz,3,b_per,1.8
1662670725,dnsmasq,snapfuzz,3,b_abs,35
1662670729,dnsmasq,snapfuzz,3,l_per,4.1
1662670729,dnsmasq,snapfuzz,3,l_abs,134
1662670729,dnsmasq,snapfuzz,3,b_per,1.8
1662670729,dnsmasq,snapfuzz,3,b_abs,35
1662670729,dnsmasq,snapfuzz,3,l_per,5.8
1662670729,dnsmasq,snapfuzz,3,l_abs,192
1662670729,dnsmasq,snapfuzz,3,b_per,3.1
1662670729,dnsmasq,snapfuzz,3,b_abs,59
1662670729,dnsmasq,snapfuzz,3,l_per,5.8
1662670729,dnsmasq,snapfuzz,3,l_abs,192
1662670729,dnsmasq,snapfuzz,3,b_per,3.1
1662670729,dnsmasq,snapfuzz,3,b_abs,59
1662670732,dnsmasq,snapfuzz,3,l_per,10.8
1662670732,dnsmasq,snapfuzz,3,l_abs,355
1662670732,dnsmasq,snapfuzz,3,b_per,5.0
1662670732,dnsmasq,snapfuzz,3,b_abs,94
1662670735,dnsmasq,snapfuzz,3,l_per,10.8
1662670735,dnsmasq,snapfuzz,3,l_abs,355
1662670735,dnsmasq,snapfuzz,3,b_per,5.0
1662670735,dnsmasq,snapfuzz,3,b_abs,94
1662670745,dnsmasq,snapfuzz,3,l_per,11.0
1662670745,dnsmasq,snapfuzz,3,l_abs,362
1662670745,dnsmasq,snapfuzz,3,b_per,5.2
1662670745,dnsmasq,snapfuzz,3,b_abs,99
1662670753,dnsmasq,snapfuzz,3,l_per,11.0
1662670753,dnsmasq,snapfuzz,3,l_abs,362
1662670753,dnsmasq,snapfuzz,3,b_per,5.2
1662670753,dnsmasq,snapfuzz,3,b_abs,99
1662670768,dnsmasq,snapfuzz,3,l_per,11.0
1662670768,dnsmasq,snapfuzz,3,l_abs,362
1662670768,dnsmasq,snapfuzz,3,b_per,5.2
1662670768,dnsmasq,snapfuzz,3,b_abs,99
1662670780,dnsmasq,snapfuzz,3,l_per,11.0
1662670780,dnsmasq,snapfuzz,3,l_abs,362
1662670780,dnsmasq,snapfuzz,3,b_per,5.3
1662670780,dnsmasq,snapfuzz,3,b_abs,100
1662670798,dnsmasq,snapfuzz,3,l_per,11.1
1662670798,dnsmasq,snapfuzz,3,l_abs,366
1662670798,dnsmasq,snapfuzz,3,b_per,5.5
1662670798,dnsmasq,snapfuzz,3,b_abs,104
1662670805,dnsmasq,snapfuzz,3,l_per,11.1
1662670805,dnsmasq,snapfuzz,3,l_abs,366
1662670805,dnsmasq,snapfuzz,3,b_per,5.5
1662670805,dnsmasq,snapfuzz,3,b_abs,104
1662670807,dnsmasq,snapfuzz,3,l_per,11.1
1662670807,dnsmasq,snapfuzz,3,l_abs,366
1662670807,dnsmasq,snapfuzz,3,b_per,5.5
1662670807,dnsmasq,snapfuzz,3,b_abs,104
1662670818,dnsmasq,snapfuzz,3,l_per,11.1
1662670818,dnsmasq,snapfuzz,3,l_abs,366
1662670818,dnsmasq,snapfuzz,3,b_per,5.5
1662670818,dnsmasq,snapfuzz,3,b_abs,104
1662670864,dnsmasq,snapfuzz,3,l_per,11.4
1662670864,dnsmasq,snapfuzz,3,l_abs,377
1662670864,dnsmasq,snapfuzz,3,b_per,5.7
1662670864,dnsmasq,snapfuzz,3,b_abs,108
1662670927,dnsmasq,snapfuzz,3,l_per,11.4
1662670927,dnsmasq,snapfuzz,3,l_abs,377
1662670927,dnsmasq,snapfuzz,3,b_per,5.7
1662670927,dnsmasq,snapfuzz,3,b_abs,108
1662670970,dnsmasq,snapfuzz,3,l_per,11.4
1662670970,dnsmasq,snapfuzz,3,l_abs,377
1662670970,dnsmasq,snapfuzz,3,b_per,5.7
1662670970,dnsmasq,snapfuzz,3,b_abs,108
1662671040,dnsmasq,snapfuzz,3,l_per,11.4
1662671040,dnsmasq,snapfuzz,3,l_abs,377
1662671040,dnsmasq,snapfuzz,3,b_per,5.7
