time,subject,fuzzer,run,cov_type,cov
1662359120,tinydtls,aflnet,3,b_abs,373
1662360565,tinydtls,aflnet,3,l_per,27.3
1662360565,tinydtls,aflnet,3,l_abs,900
1662360565,tinydtls,aflnet,3,b_per,19.9
1662360565,tinydtls,aflnet,3,b_abs,377
1662364334,tinydtls,aflnet,3,l_per,27.7
1662364334,tinydtls,aflnet,3,l_abs,916
1662364334,tinydtls,aflnet,3,b_per,20.5
1662364334,tinydtls,aflnet,3,b_abs,389
1662364840,tinydtls,aflnet,3,l_per,27.8
1662364840,tinydtls,aflnet,3,l_abs,918
1662364840,tinydtls,aflnet,3,b_per,20.5
1662364840,tinydtls,aflnet,3,b_abs,390
1662357857,tinydtls,aflnet,4,l_per,16.2
1662357857,tinydtls,aflnet,4,l_abs,534
1662357857,tinydtls,aflnet,4,b_per,8.2
1662357857,tinydtls,aflnet,4,b_abs,155
1662357859,tinydtls,aflnet,4,l_per,16.2
1662357859,tinydtls,aflnet,4,l_abs,534
1662357859,tinydtls,aflnet,4,b_per,8.2
1662357859,tinydtls,aflnet,4,b_abs,155
1662357861,tinydtls,aflnet,4,l_per,16.3
1662357861,tinydtls,aflnet,4,l_abs,538
1662357861,tinydtls,aflnet,4,b_per,8.3
1662357861,tinydtls,aflnet,4,b_abs,157
1662357863,tinydtls,aflnet,4,l_per,16.3
1662357863,tinydtls,aflnet,4,l_abs,538
1662357863,tinydtls,aflnet,4,b_per,8.3
1662357863,tinydtls,aflnet,4,b_abs,157
1662358095,tinydtls,aflnet,4,l_per,25.7
1662358095,tinydtls,aflnet,4,l_abs,848
1662358095,tinydtls,aflnet,4,b_per,17.2
1662358095,tinydtls,aflnet,4,b_abs,326
1662358477,tinydtls,aflnet,4,l_per,26.0
1662358477,tinydtls,aflnet,4,l_abs,858
1662358477,tinydtls,aflnet,4,b_per,17.8
1662358477,tinydtls,aflnet,4,b_abs,337
1662359040,tinydtls,aflnet,4,l_per,26.0
1662359040,tinydtls,aflnet,4,l_abs,859
1662359040,tinydtls,aflnet,4,b_per,17.9
1662359040,tinydtls,aflnet,4,b_abs,340
1662359487,tinydtls,aflnet,4,l_per,26.5
1662359487,tinydtls,aflnet,4,l_abs,875
1662359487,tinydtls,aflnet,4,b_per,18.7
1662359487,tinydtls,aflnet,4,b_abs,355
1662361885,tinydtls,aflnet,4,l_per,27.2
1662361885,tinydtls,aflnet,4,l_abs,897
1662361885,tinydtls,aflnet,4,b_per,19.7
1662361885,tinydtls,aflnet,4,b_abs,374
1662364970,tinydtls,aflnet,4,l_per,27.3
1662364970,tinydtls,aflnet,4,l_abs,900
1662364970,tinydtls,aflnet,4,b_per,19.9
1662364970,tinydtls,aflnet,4,b_abs,377
1662365034,tinydtls,aflnet,4,l_per,27.3
1662365034,tinydtls,aflnet,4,l_abs,900
1662365034,tinydtls,aflnet,4,b_per,19.9
1662365034,tinydtls,aflnet,4,b_abs,377
