time,subject,fuzzer,run,cov_type,cov
1662599659,live555,snapfuzz,4,b_abs,1996
1662599659,live555,snapfuzz,4,l_per,22.4
1662599659,live555,snapfuzz,4,l_abs,4819
1662599659,live555,snapfuzz,4,b_per,13.1
1662599659,live555,snapfuzz,4,b_abs,2152
1662599659,live555,snapfuzz,4,l_per,23.4
1662599659,live555,snapfuzz,4,l_abs,5024
1662599659,live555,snapfuzz,4,b_per,13.8
1662599659,live555,snapfuzz,4,b_abs,2274
1662599659,live555,snapfuzz,4,l_per,24.0
1662599659,live555,snapfuzz,4,l_abs,5163
1662599659,live555,snapfuzz,4,b_per,14.3
1662599659,live555,snapfuzz,4,b_abs,2350
1662599678,live555,snapfuzz,4,l_per,24.4
1662599678,live555,snapfuzz,4,l_abs,5240
1662599678,live555,snapfuzz,4,b_per,14.9
1662599678,live555,snapfuzz,4,b_abs,2447
1662599703,live555,snapfuzz,4,l_per,24.4
1662599703,live555,snapfuzz,4,l_abs,5253
1662599703,live555,snapfuzz,4,b_per,15.0
1662599703,live555,snapfuzz,4,b_abs,2461
1662599742,live555,snapfuzz,4,l_per,24.5
1662599742,live555,snapfuzz,4,l_abs,5261
1662599742,live555,snapfuzz,4,b_per,15.1
1662599742,live555,snapfuzz,4,b_abs,2482
1662599778,live555,snapfuzz,4,l_per,24.5
1662599778,live555,snapfuzz,4,l_abs,5264
1662599778,live555,snapfuzz,4,b_per,15.1
1662599778,live555,snapfuzz,4,b_abs,2488
1662599819,live555,snapfuzz,4,l_per,24.6
1662599819,live555,snapfuzz,4,l_abs,5281
1662599819,live555,snapfuzz,4,b_per,15.3
1662599819,live555,snapfuzz,4,b_abs,2520
1662599894,live555,snapfuzz,4,l_per,24.6
1662599894,live555,snapfuzz,4,l_abs,5290
1662599894,live555,snapfuzz,4,b_per,15.4
1662599894,live555,snapfuzz,4,b_abs,2531
1662599994,live555,snapfuzz,4,l_per,24.8
1662599994,live555,snapfuzz,4,l_abs,5326
1662599994,live555,snapfuzz,4,b_per,15.7
1662599994,live555,snapfuzz,4,b_abs,2582
1662600069,live555,snapfuzz,4,l_per,24.8
1662600069,live555,snapfuzz,4,l_abs,5335
1662600069,live555,snapfuzz,4,b_per,15.8
1662600069,live555,snapfuzz,4,b_abs,2593
1662600150,live555,snapfuzz,4,l_per,24.9
1662600150,live555,snapfuzz,4,l_abs,5348
1662600150,live555,snapfuzz,4,b_per,15.8
1662600150,live555,snapfuzz,4,b_abs,2605
1662600302,live555,snapfuzz,4,l_per,24.9
1662600302,live555,snapfuzz,4,l_abs,5349
1662600302,live555,snapfuzz,4,b_per,15.8
1662600302,live555,snapfuzz,4,b_abs,2607
1662600519,live555,snapfuzz,4,l_per,24.9
1662600519,live555,snapfuzz,4,l_abs,5349
1662600519,live555,snapfuzz,4,b_per,15.9
1662600519,live555,snapfuzz,4,b_abs,2614
1662600754,live555,snapfuzz,4,l_per,24.9
1662600754,live555,snapfuzz,4,l_abs,5349
1662600754,live555,snapfuzz,4,b_per,15.9
1662600754,live555,snapfuzz,4,b_abs,2618
1662600990,live555,snapfuzz,4,l_per,24.9
1662600990,live555,snapfuzz,4,l_abs,5354
1662600990,live555,snapfuzz,4,b_per,16.0
1662600990,live555,snapfuzz,4,b_abs,2628
1662601214,live555,snapfuzz,4,l_per,25.1
1662601214,live555,snapfuzz,4,l_abs,5403
1662601214,live555,snapfuzz,4,b_per,16.1
1662601214,live555,snapfuzz,4,b_abs,2657
1662601733,live555,snapfuzz,4,l_per,25.1
1662601733,live555,snapfuzz,4,l_abs,5403
1662601733,live555,snapfuzz,4,b_per,16.1
1662601733,live555,snapfuzz,4,b_abs,2657
1662602573,live555,snapfuzz,4,l_per,25.1
1662602573,live555,snapfuzz,4,l_abs,5405
1662602573,live555,snapfuzz,4,b_per,16.2
1662602573,live555,snapfuzz,4,b_abs,2660
1662603550,live555,snapfuzz,4,l_per,25.1
1662603550,live555,snapfuzz,4,l_abs,5409
1662603550,live555,snapfuzz,4,b_per,16.2
1662603550,live555,snapfuzz,4,b_abs,2664
1662605030,live555,snapfuzz,4,l_per,25.2
1662605030,live555,snapfuzz,4,l_abs,5416
1662605030,live555,snapfuzz,4,b_per,16.2
1662605030,live555,snapfuzz,4,b_abs,2672
1662606678,live555,snapfuzz,4,l_per,25.3
1662606678,live555,snapfuzz,4,l_abs,5448
1662606678,live555,snapfuzz,4,b_per,16.3
1662606678,live555,snapfuzz,4,b_abs,2689
1662608540,live555,snapfuzz,4,l_per,25.5
1662608540,live555,snapfuzz,4,l_abs,5496
1662608540,live555,snapfuzz,4,b_per,16.4
1662608540,live555,snapfuzz,4,b_abs,2706
1662610945,live555,snapfuzz,4,l_per,25.5
1662610945,live555,snapfuzz,4,l_abs,5498
1662610945,live555,snapfuzz,4,b_per,16.5
1662610945,live555,snapfuzz,4,b_abs,2711
1662615152,live555,snapfuzz,4,l_per,25.5
1662615152,live555,snapfuzz,4,l_abs,5498
1662615152,live555,snapfuzz,4,b_per,16.5
1662615152,live555,snapfuzz,4,b_abs,2713
1662617992,live555,snapfuzz,4,l_per,25.6
1662617992,live555,snapfuzz,4,l_abs,5504
1662617992,live555,snapfuzz,4,b_per,16.5
1662617992,live555,snapfuzz,4,b_abs,2716
1662623495,live555,snapfuzz,4,l_per,25.9
1662623495,live555,snapfuzz,4,l_abs,5582
1662623495,live555,snapfuzz,4,b_per,16.7
1662623495,live555,snapfuzz,4,b_abs,2742
1662628446,live555,snapfuzz,4,l_per,25.9
1662628446,live555,snapfuzz,4,l_abs,5582
1662628446,live555,snapfuzz,4,b_per,16.7
1662628446,live555,snapfuzz,4,b_abs,2742
1662599702,live555,aflnet,1,l_per,14.5
1662599702,live555,aflnet,1,l_abs,3094
1662599702,live555,aflnet,1,b_per,8.7
1662599702,live555,aflnet,1,b_abs,1434
1662599702,live555,aflnet,1,l_per,15.1
